event_id,year,state,county_fips,county_name,event_type,wind_speed_mph,hail_size_inches,flood_depth_feet,storm_duration_hours,property_damage_usd
NOAA20053105500,2005,NE,31055,Douglas,Tornado,130.8,2.23,0.0,3.9,1101731
NOAA20053105501,2005,NE,31055,Douglas,Hail,107.6,1.01,0.0,0.7,214402
NOAA20053105505,2005,NE,31055,Douglas,Thunderstorm Wind,79.3,0.0,0.0,10.5,49280
NOAA20053105509,2005,NE,31055,Douglas,Hail,80.1,2.2,0.0,5.7,246744
NOAA20053401301,2005,NJ,34013,Essex,Flash Flood,42.7,0.0,0.88,5.0,57094
NOAA20053200303,2005,NV,32003,Clark,Winter Storm,53.4,0.0,0.0,8.6,25834
NOAA20053610302,2005,NY,36103,Suffolk,Flash Flood,44.1,0.0,0.55,7.0,21060
NOAA20053903506,2005,OH,39035,Cuyahoga,Thunderstorm Wind,24.9,0.0,0.0,1.8,39151
NOAA20053904902,2005,OH,39049,Franklin,Hail,80.8,0.45,0.0,5.7,1251
NOAA20054014300,2005,OK,40143,Tulsa,Tornado,72.0,1.79,0.0,10.3,8315
NOAA20054014306,2005,OK,40143,Tulsa,Tornado,98.9,1.96,0.0,1.0,54281
NOAA20054105101,2005,OR,41051,Multnomah,Flash Flood,73.6,0.0,0.48,5.2,65697
NOAA20054210102,2005,PA,42101,Philadelphia,Flash Flood,41.4,0.0,0.0,8.3,147540
NOAA20054210108,2005,PA,42101,Philadelphia,Flash Flood,67.9,0.0,0.91,9.4,86208
NOAA20054504501,2005,SC,45045,Greenville,Tornado,71.8,0.91,0.0,7.2,80043
NOAA20054703701,2005,TN,47037,Davidson,Hail,62.0,1.27,0.0,6.9,26122
NOAA20054703709,2005,TN,47037,Davidson,Hail,65.5,0.33,0.0,10.4,77549
NOAA20054811303,2005,TX,48113,Dallas,Tornado,100.2,1.88,0.0,10.7,13005
NOAA20054843902,2005,TX,48439,Tarrant,Tornado,47.6,2.32,0.0,6.5,11456
NOAA20054843907,2005,TX,48439,Tarrant,Thunderstorm Wind,92.0,0.0,0.0,5.5,37833
NOAA20054903501,2005,UT,49035,Salt Lake,Thunderstorm Wind,0.8,0.0,0.0,1.6,610
NOAA20055105900,2005,VA,51059,Fairfax,Thunderstorm Wind,57.2,0.0,0.0,4.7,84581
NOAA20055303306,2005,WA,53033,King,Flash Flood,50.6,0.0,1.03,4.1,25656
NOAA20055507901,2005,WI,55079,Milwaukee,Thunderstorm Wind,62.6,0.0,0.0,10.7,80063
NOAA20060109702,2006,AL,1097,Mobile,Hurricane (Typhoon),106.2,0.0,1.65,9.9,44041
NOAA20060511904,2006,AR,5119,Pulaski,Thunderstorm Wind,105.0,0.0,0.0,12.0,194483
NOAA20060401300,2006,AZ,4013,Maricopa,Flash Flood,53.1,0.0,0.56,6.0,834
NOAA20060607300,2006,CA,6073,San Diego,Winter Storm,27.0,0.0,0.0,8.9,3337
NOAA20060803101,2006,CO,8031,Denver,Tornado,44.1,2.3,0.0,2.8,4539
NOAA20060804104,2006,CO,8041,El Paso,Thunderstorm Wind,86.3,0.0,0.0,3.2,17024
NOAA20061208602,2006,FL,12086,Miami-Dade,Thunderstorm Wind,147.7,0.0,0.0,3.5,198287
NOAA20061209503,2006,FL,12095,Orange,Thunderstorm Wind,125.1,0.0,0.0,7.1,42062
NOAA20061209507,2006,FL,12095,Orange,Flash Flood,96.4,0.0,4.28,1.1,17595
NOAA20061209509,2006,FL,12095,Orange,Hurricane (Typhoon),105.5,0.0,2.79,11.8,15412
NOAA20061308902,2006,GA,13089,DeKalb,Thunderstorm Wind,63.2,0.0,0.0,1.6,8393
NOAA20061915300,2006,IA,19153,Polk,Tornado,65.0,2.03,0.0,6.0,2927
NOAA20061915301,2006,IA,19153,Polk,Tornado,82.0,1.25,0.0,9.8,66131
NOAA20061915303,2006,IA,19153,Polk,Thunderstorm Wind,94.1,0.0,0.0,10.4,13860
NOAA20061716705,2006,IL,17167,Sangamon,Hail,54.9,1.78,0.0,11.4,9740
NOAA20061809704,2006,IN,18097,Marion,Tornado,59.6,2.7,0.0,7.1,9482
NOAA20062017303,2006,KS,20173,Sedgwick,Thunderstorm Wind,87.0,0.0,0.0,4.8,53959
NOAA20062017304,2006,KS,20173,Sedgwick,Hail,89.8,3.26,0.0,2.9,20184
NOAA20062207104,2006,LA,22071,Orleans,Flash Flood,111.8,0.0,3.57,9.3,17731
NOAA20062608103,2006,MI,26081,Kent,Winter Storm,34.5,0.0,0.0,12.0,217131
NOAA20062608104,2006,MI,26081,Kent,Winter Storm,56.9,0.0,0.0,2.6,8362
NOAA20062608105,2006,MI,26081,Kent,Thunderstorm Wind,87.7,0.0,0.0,3.4,74930
NOAA20062705306,2006,MN,27053,Hennepin,Thunderstorm Wind,45.1,0.0,0.0,5.9,33730
NOAA20062909501,2006,MO,29095,Jackson,Thunderstorm Wind,56.8,0.0,0.0,5.2,2456
NOAA20062804900,2006,MS,28049,Hinds,Hail,92.9,0.17,0.0,6.5,217809
NOAA20062804903,2006,MS,28049,Hinds,Tornado,70.8,1.97,0.0,5.3,13933
NOAA20063711902,2006,NC,37119,Mecklenburg,Thunderstorm Wind,100.8,0.0,0.0,6.2,69752
NOAA20063105506,2006,NE,31055,Douglas,Thunderstorm Wind,97.9,0.0,0.0,8.4,458422
NOAA20063401303,2006,NJ,34013,Essex,Winter Storm,48.2,0.0,0.0,3.1,33384
NOAA20063200300,2006,NV,32003,Clark,Flash Flood,62.4,0.0,1.32,7.2,59940
NOAA20063605903,2006,NY,36059,Nassau,Winter Storm,76.1,0.0,0.0,11.4,83343
NOAA20063904901,2006,OH,39049,Franklin,Hail,58.4,0.33,0.0,0.7,23192
NOAA20064014300,2006,OK,40143,Tulsa,Hail,130.2,1.58,0.0,6.7,332274
NOAA20064014302,2006,OK,40143,Tulsa,Hail,43.1,1.04,0.0,7.1,16613
NOAA20064105102,2006,OR,41051,Multnomah,Winter Storm,5.6,0.0,0.0,11.2,1888
NOAA20064210101,2006,PA,42101,Philadelphia,Thunderstorm Wind,74.0,0.0,0.0,3.5,7759
NOAA20064210103,2006,PA,42101,Philadelphia,Thunderstorm Wind,54.0,0.0,0.0,0.6,9387
NOAA20064504501,2006,SC,45045,Greenville,Hail,92.6,1.22,0.0,2.5,63307
NOAA20064715701,2006,TN,47157,Shelby,Tornado,78.2,0.0,0.0,9.7,10562
NOAA20064715706,2006,TN,47157,Shelby,Thunderstorm Wind,109.8,0.0,0.0,6.5,88566
NOAA20064811301,2006,TX,48113,Dallas,Hail,104.4,2.26,0.0,5.8,18213
NOAA20064811304,2006,TX,48113,Dallas,Hail,125.5,3.53,0.0,9.7,136937
NOAA20064814103,2006,TX,48141,El Paso,Thunderstorm Wind,58.3,0.0,0.0,1.6,79342
NOAA20064903504,2006,UT,49035,Salt Lake,Thunderstorm Wind,32.2,0.0,0.0,6.7,29513
NOAA20064903505,2006,UT,49035,Salt Lake,Winter Storm,58.5,0.0,0.0,1.7,62420
NOAA20064903507,2006,UT,49035,Salt Lake,Flash Flood,62.2,0.0,0.0,4.3,4825
NOAA20065105903,2006,VA,51059,Fairfax,Thunderstorm Wind,53.4,0.0,0.0,4.6,15197
NOAA20065303303,2006,WA,53033,King,Winter Storm,74.1,0.0,0.0,10.5,7771
NOAA20065507900,2006,WI,55079,Milwaukee,Flash Flood,43.1,0.0,0.0,7.3,51903
NOAA20065507905,2006,WI,55079,Milwaukee,Thunderstorm Wind,103.0,0.0,0.0,6.4,361829
NOAA20070109703,2007,AL,1097,Mobile,Thunderstorm Wind,97.9,0.0,0.0,0.9,256038
NOAA20070511909,2007,AR,5119,Pulaski,Hail,73.6,2.21,0.0,10.0,16327
NOAA20070401309,2007,AZ,4013,Maricopa,Thunderstorm Wind,46.1,0.0,0.0,6.4,29997
NOAA20070603701,2007,CA,6037,Los Angeles,Thunderstorm Wind,59.8,0.0,0.0,7.4,5812
NOAA20070804102,2007,CO,8041,El Paso,Tornado,87.9,2.28,0.0,5.4,105743
NOAA20071205705,2007,FL,12057,Hillsborough,Hurricane (Typhoon),133.7,0.0,2.16,5.5,50836
NOAA20071308902,2007,GA,13089,DeKalb,Hail,74.9,1.68,0.0,8.5,16580
NOAA20071915300,2007,IA,19153,Polk,Hail,75.2,1.96,0.0,1.2,19884
NOAA20071716701,2007,IL,17167,Sangamon,Thunderstorm Wind,85.2,0.0,0.0,2.5,151698
NOAA20071809704,2007,IN,18097,Marion,Thunderstorm Wind,108.3,0.0,0.0,8.0,67960
NOAA20072009100,2007,KS,20091,Johnson,Hail,79.6,2.13,0.0,7.6,334429
NOAA20072207105,2007,LA,22071,Orleans,Flash Flood,112.3,0.0,3.88,9.5,97674
NOAA20072207106,2007,LA,22071,Orleans,Thunderstorm Wind,56.8,0.0,0.0,7.5,9973
NOAA20072608102,2007,MI,26081,Kent,Winter Storm,67.7,0.0,0.0,1.5,10290
NOAA20072608109,2007,MI,26081,Kent,Thunderstorm Wind,32.7,0.0,0.0,3.7,3845
NOAA20072700301,2007,MN,27003,Anoka,Thunderstorm Wind,98.8,0.0,0.0,4.1,16948
NOAA20072705300,2007,MN,27053,Hennepin,Hail,79.1,1.4,0.0,8.8,66409
NOAA20072909505,2007,MO,29095,Jackson,Hail,80.3,1.69,0.0,8.5,14465
NOAA20072804900,2007,MS,28049,Hinds,Thunderstorm Wind,67.9,0.0,0.0,5.5,7739
NOAA20073711901,2007,NC,37119,Mecklenburg,Tornado,92.4,1.04,0.0,11.4,70523
NOAA20073711903,2007,NC,37119,Mecklenburg,Tornado,41.8,0.85,0.0,9.5,10098
NOAA20073105500,2007,NE,31055,Douglas,Tornado,113.8,2.35,0.0,2.7,160057
NOAA20073105505,2007,NE,31055,Douglas,Thunderstorm Wind,70.2,0.0,0.0,9.6,2245
NOAA20073401303,2007,NJ,34013,Essex,Thunderstorm Wind,36.0,0.0,0.0,4.8,20145
NOAA20073200305,2007,NV,32003,Clark,Thunderstorm Wind,56.1,0.0,0.0,8.2,70565
NOAA20073605900,2007,NY,36059,Nassau,Thunderstorm Wind,20.7,0.0,0.0,3.7,17388
NOAA20073610300,2007,NY,36103,Suffolk,Winter Storm,72.9,0.0,0.0,9.1,39178
NOAA20073610306,2007,NY,36103,Suffolk,Flash Flood,48.8,0.0,0.53,5.5,31820
NOAA20073903507,2007,OH,39035,Cuyahoga,Flash Flood,24.6,0.0,1.69,2.6,32021
NOAA20073903508,2007,OH,39035,Cuyahoga,Flash Flood,66.2,0.0,0.15,3.3,132277
NOAA20073904902,2007,OH,39049,Franklin,Thunderstorm Wind,51.5,0.0,0.0,11.6,32219
NOAA20073904903,2007,OH,39049,Franklin,Thunderstorm Wind,47.4,0.0,0.0,4.6,6393
NOAA20073904904,2007,OH,39049,Franklin,Tornado,72.5,1.14,0.0,4.7,138592
NOAA20074010902,2007,OK,40109,Oklahoma,Tornado,109.1,2.95,0.0,4.2,85689
NOAA20074105103,2007,OR,41051,Multnomah,Thunderstorm Wind,51.2,0.0,0.0,4.5,41422
NOAA20074105105,2007,OR,41051,Multnomah,Thunderstorm Wind,40.4,0.0,0.0,4.8,113927
NOAA20074210102,2007,PA,42101,Philadelphia,Winter Storm,85.6,0.0,0.0,8.0,65278
NOAA20074210107,2007,PA,42101,Philadelphia,Winter Storm,52.2,0.0,0.0,9.3,44440
NOAA20074504502,2007,SC,45045,Greenville,Tornado,65.6,1.59,0.0,11.3,59401
NOAA20074703701,2007,TN,47037,Davidson,Thunderstorm Wind,84.2,0.0,0.0,1.9,126527
NOAA20074715700,2007,TN,47157,Shelby,Hail,119.5,0.69,0.0,1.5,172395
NOAA20074811307,2007,TX,48113,Dallas,Thunderstorm Wind,61.8,0.0,0.0,4.3,21979
NOAA20074814102,2007,TX,48141,El Paso,Flash Flood,35.2,0.0,0.49,1.3,128905
NOAA20074820100,2007,TX,48201,Harris,Flash Flood,92.3,0.0,3.47,5.7,3332
NOAA20074820101,2007,TX,48201,Harris,Thunderstorm Wind,111.6,0.0,0.0,11.9,77779
NOAA20074820111,2007,TX,48201,Harris,Thunderstorm Wind,136.5,0.0,0.0,2.0,15673
NOAA20074903506,2007,UT,49035,Salt Lake,Flash Flood,9.8,0.0,0.05,7.7,2518
NOAA20075105903,2007,VA,51059,Fairfax,Winter Storm,27.4,0.0,0.0,5.7,2563
NOAA20075303305,2007,WA,53033,King,Thunderstorm Wind,20.4,0.0,0.0,2.9,979
NOAA20075507902,2007,WI,55079,Milwaukee,Flash Flood,0.0,0.0,0.0,3.9,0
NOAA20080107302,2008,AL,1073,Jefferson,Tornado,98.6,2.44,0.0,10.4,189986
NOAA20080511903,2008,AR,5119,Pulaski,Thunderstorm Wind,87.0,0.0,0.0,8.7,215281
NOAA20080511905,2008,AR,5119,Pulaski,Hail,124.0,1.08,0.0,4.2,12653
NOAA20080401300,2008,AZ,4013,Maricopa,Flash Flood,63.1,0.0,0.0,5.4,48122
NOAA20080603703,2008,CA,6037,Los Angeles,Flash Flood,29.0,0.0,0.0,6.9,187075
NOAA20080603704,2008,CA,6037,Los Angeles,Flash Flood,23.0,0.0,0.04,6.4,25719
NOAA20080607301,2008,CA,6073,San Diego,Winter Storm,56.8,0.0,0.0,4.3,7210
NOAA20080804100,2008,CO,8041,El Paso,Tornado,64.6,3.52,0.0,6.6,45328
NOAA20080804102,2008,CO,8041,El Paso,Thunderstorm Wind,47.6,0.0,0.0,2.0,29217
NOAA20080804103,2008,CO,8041,El Paso,Thunderstorm Wind,115.2,0.0,0.0,3.7,32924
NOAA20081205705,2008,FL,12057,Hillsborough,Flash Flood,155.6,0.0,3.2,11.6,15513
NOAA20081205708,2008,FL,12057,Hillsborough,Hurricane (Typhoon),150.8,0.0,4.99,6.2,61117
NOAA20081308904,2008,GA,13089,DeKalb,Thunderstorm Wind,63.7,0.0,0.0,11.2,67275
NOAA20081308908,2008,GA,13089,DeKalb,Tornado,104.0,1.47,0.0,8.1,28388
NOAA20081915308,2008,IA,19153,Polk,Tornado,83.4,2.42,0.0,9.7,25184
NOAA20081703105,2008,IL,17031,Cook,Winter Storm,67.9,0.0,0.0,10.1,86917
NOAA20081809704,2008,IN,18097,Marion,Hail,61.2,1.22,0.0,5.4,25048
NOAA20082017300,2008,KS,20173,Sedgwick,Tornado,44.1,2.85,0.0,7.8,5959
NOAA20082203302,2008,LA,22033,East Baton Rouge,Thunderstorm Wind,83.0,0.0,0.0,8.5,366571
NOAA20082203304,2008,LA,22033,East Baton Rouge,Flash Flood,78.7,0.0,3.79,9.3,4671
NOAA20082608106,2008,MI,26081,Kent,Winter Storm,123.8,0.0,0.0,6.1,80703
NOAA20082705302,2008,MN,27053,Hennepin,Thunderstorm Wind,91.9,0.0,0.0,7.5,20799
NOAA20082705306,2008,MN,27053,Hennepin,Tornado,64.5,0.83,0.0,1.9,74666
NOAA20082909507,2008,MO,29095,Jackson,Hail,98.6,0.26,0.0,6.4,40118
NOAA20082804902,2008,MS,28049,Hinds,Thunderstorm Wind,97.5,0.0,0.0,11.0,29092
NOAA20083711907,2008,NC,37119,Mecklenburg,Hail,68.6,1.15,0.0,5.9,10936
NOAA20083105503,2008,NE,31055,Douglas,Tornado,71.1,1.12,0.0,9.5,139727
NOAA20083401301,2008,NJ,34013,Essex,Thunderstorm Wind,60.2,0.0,0.0,2.7,1166
NOAA20083401304,2008,NJ,34013,Essex,Winter Storm,93.9,0.0,0.0,3.6,33006
NOAA20083200303,2008,NV,32003,Clark,Flash Flood,36.4,0.0,0.0,1.9,6016
NOAA20083602900,2008,NY,36029,Erie,Winter Storm,47.2,0.0,0.0,2.1,207518
NOAA20083602906,2008,NY,36029,Erie,Thunderstorm Wind,10.0,0.0,0.0,6.9,417
NOAA20083904900,2008,OH,39049,Franklin,Tornado,39.0,1.71,0.0,1.7,45798
NOAA20084010908,2008,OK,40109,Oklahoma,Hail,123.5,2.13,0.0,1.4,258235
NOAA20084014301,2008,OK,40143,Tulsa,Thunderstorm Wind,72.4,0.0,0.0,5.9,4510
NOAA20084105103,2008,OR,41051,Multnomah,Thunderstorm Wind,74.9,0.0,0.0,5.0,91342
NOAA20084105106,2008,OR,41051,Multnomah,Flash Flood,25.3,0.0,0.0,11.3,3332
NOAA20084210100,2008,PA,42101,Philadelphia,Thunderstorm Wind,62.7,0.0,0.0,11.0,12708
NOAA20084504503,2008,SC,45045,Greenville,Thunderstorm Wind,92.1,0.0,0.0,10.9,160972
NOAA20084715702,2008,TN,47157,Shelby,Hail,72.8,1.06,0.0,6.6,589885
NOAA20084715705,2008,TN,47157,Shelby,Hail,86.7,0.83,0.0,4.5,5546
NOAA20084811302,2008,TX,48113,Dallas,Thunderstorm Wind,91.9,0.0,0.0,2.3,161271
NOAA20084820102,2008,TX,48201,Harris,Thunderstorm Wind,112.9,0.0,0.0,4.8,146790
NOAA20084843904,2008,TX,48439,Tarrant,Thunderstorm Wind,123.0,0.0,0.0,4.1,44906
NOAA20084843906,2008,TX,48439,Tarrant,Thunderstorm Wind,53.0,0.0,0.0,1.6,7578
NOAA20084903501,2008,UT,49035,Salt Lake,Thunderstorm Wind,56.4,0.0,0.0,0.8,33554
NOAA20084903504,2008,UT,49035,Salt Lake,Winter Storm,9.8,0.0,0.0,9.4,499
NOAA20085105903,2008,VA,51059,Fairfax,Winter Storm,41.3,0.0,0.0,11.2,19914
NOAA20085303300,2008,WA,53033,King,Flash Flood,60.5,0.0,0.16,10.7,15170
NOAA20085507905,2008,WI,55079,Milwaukee,Thunderstorm Wind,62.3,0.0,0.0,3.6,11170
NOAA20090109707,2009,AL,1097,Mobile,Hurricane (Typhoon),90.8,0.0,2.56,3.9,59270
NOAA20090109709,2009,AL,1097,Mobile,Thunderstorm Wind,82.4,0.0,0.0,10.1,39986
NOAA20090511911,2009,AR,5119,Pulaski,Hail,83.2,0.99,0.0,6.4,205041
NOAA20090401301,2009,AZ,4013,Maricopa,Flash Flood,0.0,0.0,0.0,2.4,0
NOAA20090401309,2009,AZ,4013,Maricopa,Flash Flood,44.6,0.0,0.0,5.1,12720
NOAA20090401311,2009,AZ,4013,Maricopa,Flash Flood,0.0,0.0,1.37,9.2,0
NOAA20090603701,2009,CA,6037,Los Angeles,Thunderstorm Wind,52.0,0.0,0.0,5.7,15280
NOAA20090603707,2009,CA,6037,Los Angeles,Thunderstorm Wind,0.0,0.0,0.0,5.8,0
NOAA20090804100,2009,CO,8041,El Paso,Tornado,67.4,1.93,0.0,10.8,14764
NOAA20090804106,2009,CO,8041,El Paso,Hail,71.1,2.74,0.0,2.0,27771
NOAA20091209500,2009,FL,12095,Orange,Flash Flood,77.9,0.0,1.77,6.2,56034
NOAA20091209507,2009,FL,12095,Orange,Thunderstorm Wind,136.1,0.0,0.0,8.9,80537
NOAA20091308902,2009,GA,13089,DeKalb,Tornado,72.7,1.29,0.0,9.5,127447
NOAA20091915303,2009,IA,19153,Polk,Tornado,111.2,1.51,0.0,8.5,9413
NOAA20091703109,2009,IL,17031,Cook,Flash Flood,66.9,0.0,0.92,6.1,15761
NOAA20091703110,2009,IL,17031,Cook,Flash Flood,62.8,0.0,1.52,3.1,4218
NOAA20091703111,2009,IL,17031,Cook,Winter Storm,57.9,0.0,0.0,2.6,423364
NOAA20091809700,2009,IN,18097,Marion,Thunderstorm Wind,54.2,0.0,0.0,9.4,18036
NOAA20092017304,2009,KS,20173,Sedgwick,Tornado,71.8,3.34,0.0,4.4,17395
NOAA20092207100,2009,LA,22071,Orleans,Flash Flood,106.0,0.0,3.93,3.7,27419
NOAA20092608106,2009,MI,26081,Kent,Winter Storm,81.0,0.0,0.0,6.6,23980
NOAA20092608108,2009,MI,26081,Kent,Winter Storm,37.5,0.0,0.0,3.2,18228
NOAA20092700303,2009,MN,27003,Anoka,Thunderstorm Wind,72.6,0.0,0.0,11.1,86043
NOAA20092705302,2009,MN,27053,Hennepin,Hail,84.5,1.09,0.0,2.3,113928
NOAA20092909509,2009,MO,29095,Jackson,Hail,59.3,2.11,0.0,11.1,54089
NOAA20092804901,2009,MS,28049,Hinds,Hail,88.8,2.46,0.0,0.5,50418
NOAA20093711903,2009,NC,37119,Mecklenburg,Thunderstorm Wind,104.9,0.0,0.0,8.1,46194
NOAA20093105504,2009,NE,31055,Douglas,Hail,67.6,2.49,0.0,11.8,164903
NOAA20093105505,2009,NE,31055,Douglas,Tornado,76.5,2.69,0.0,5.6,4633
NOAA20093401303,2009,NJ,34013,Essex,Flash Flood,51.3,0.0,1.55,3.8,18541
NOAA20093200300,2009,NV,32003,Clark,Winter Storm,70.8,0.0,0.0,3.3,27693
NOAA20093605903,2009,NY,36059,Nassau,Winter Storm,91.4,0.0,0.0,9.4,27968
NOAA20093610300,2009,NY,36103,Suffolk,Winter Storm,89.1,0.0,0.0,9.4,223055
NOAA20093904903,2009,OH,39049,Franklin,Thunderstorm Wind,121.0,0.0,0.0,2.7,10886
NOAA20093904904,2009,OH,39049,Franklin,Tornado,107.5,1.65,0.0,11.0,105556
NOAA20094010900,2009,OK,40109,Oklahoma,Hail,97.6,2.14,0.0,5.9,39728
NOAA20094105101,2009,OR,41051,Multnomah,Winter Storm,16.0,0.0,0.0,7.9,10080
NOAA20094105104,2009,OR,41051,Multnomah,Thunderstorm Wind,49.9,0.0,0.0,7.3,4836
NOAA20094210102,2009,PA,42101,Philadelphia,Thunderstorm Wind,24.6,0.0,0.0,4.1,65786
NOAA20094210105,2009,PA,42101,Philadelphia,Thunderstorm Wind,73.3,0.0,0.0,9.1,49629
NOAA20094504503,2009,SC,45045,Greenville,Tornado,58.9,1.68,0.0,9.0,48670
NOAA20094715700,2009,TN,47157,Shelby,Tornado,67.5,1.89,0.0,2.0,8821
NOAA20094715704,2009,TN,47157,Shelby,Thunderstorm Wind,84.3,0.0,0.0,1.2,75076
NOAA20094802904,2009,TX,48029,Bexar,Hail,81.1,2.01,0.0,11.6,13851
NOAA20094814103,2009,TX,48141,El Paso,Thunderstorm Wind,79.9,0.0,0.0,0.9,2339
NOAA20094903504,2009,UT,49035,Salt Lake,Thunderstorm Wind,57.9,0.0,0.0,0.8,26555
NOAA20095105903,2009,VA,51059,Fairfax,Winter Storm,87.9,0.0,0.0,5.0,83020
NOAA20095303302,2009,WA,53033,King,Winter Storm,18.8,0.0,0.0,0.9,18009
NOAA20095507900,2009,WI,55079,Milwaukee,Thunderstorm Wind,122.5,0.0,0.0,11.0,15045
NOAA20095507902,2009,WI,55079,Milwaukee,Thunderstorm Wind,43.8,0.0,0.0,10.8,2907
NOAA20100107303,2010,AL,1073,Jefferson,Tornado,123.7,1.85,0.0,3.0,41217
NOAA20100511906,2010,AR,5119,Pulaski,Thunderstorm Wind,136.0,0.0,0.0,4.2,40785
NOAA20100401300,2010,AZ,4013,Maricopa,Flash Flood,61.1,0.0,0.0,2.1,12887
NOAA20100603701,2010,CA,6037,Los Angeles,Wildfire,36.3,0.0,0.0,10.8,4833
NOAA20100603703,2010,CA,6037,Los Angeles,Flash Flood,41.4,0.0,0.0,3.2,47885
NOAA20100607303,2010,CA,6073,San Diego,Thunderstorm Wind,13.3,0.0,0.0,3.3,2479
NOAA20100804108,2010,CO,8041,El Paso,Thunderstorm Wind,78.5,0.0,0.0,5.3,56879
NOAA20101205700,2010,FL,12057,Hillsborough,Thunderstorm Wind,119.7,0.0,0.0,7.9,12622
NOAA20101209505,2010,FL,12095,Orange,Flash Flood,113.1,0.0,2.94,5.4,26722
NOAA20101308904,2010,GA,13089,DeKalb,Hail,107.0,0.93,0.0,11.4,280447
NOAA20101915303,2010,IA,19153,Polk,Thunderstorm Wind,89.0,0.0,0.0,7.0,30846
NOAA20101915307,2010,IA,19153,Polk,Thunderstorm Wind,105.3,0.0,0.0,6.8,117602
NOAA20101716704,2010,IL,17167,Sangamon,Tornado,76.7,1.27,0.0,10.5,5575
NOAA20101809701,2010,IN,18097,Marion,Tornado,78.9,1.05,0.0,7.8,17455
NOAA20101809703,2010,IN,18097,Marion,Tornado,71.1,1.15,0.0,7.9,32614
NOAA20101809704,2010,IN,18097,Marion,Hail,66.8,1.59,0.0,7.7,35085
NOAA20102009101,2010,KS,20091,Johnson,Hail,123.3,1.9,0.0,9.8,103468
NOAA20102203303,2010,LA,22033,East Baton Rouge,Flash Flood,84.7,0.0,3.82,4.5,17135
NOAA20102608104,2010,MI,26081,Kent,Flash Flood,36.7,0.0,0.17,2.3,2093
NOAA20102700303,2010,MN,27003,Anoka,Thunderstorm Wind,65.5,0.0,0.0,8.0,7683
NOAA20102700306,2010,MN,27003,Anoka,Thunderstorm Wind,81.3,0.0,0.0,10.0,5696
NOAA20102909502,2010,MO,29095,Jackson,Thunderstorm Wind,75.6,0.0,0.0,11.5,29591
NOAA20102804902,2010,MS,28049,Hinds,Tornado,90.8,0.82,0.0,12.0,95749
NOAA20103711902,2010,NC,37119,Mecklenburg,Hail,90.7,1.02,0.0,4.6,12647
NOAA20103105506,2010,NE,31055,Douglas,Thunderstorm Wind,101.1,0.0,0.0,1.0,87680
NOAA20103401303,2010,NJ,34013,Essex,Winter Storm,84.3,0.0,0.0,10.3,265741
NOAA20103200302,2010,NV,32003,Clark,Thunderstorm Wind,56.3,0.0,0.0,0.7,89744
NOAA20103605901,2010,NY,36059,Nassau,Winter Storm,72.4,0.0,0.0,3.6,27321
NOAA20103605903,2010,NY,36059,Nassau,Winter Storm,61.2,0.0,0.0,8.5,8484
NOAA20103610300,2010,NY,36103,Suffolk,Flash Flood,36.0,0.0,0.0,0.6,20537
NOAA20103903502,2010,OH,39035,Cuyahoga,Flash Flood,67.0,0.0,0.31,5.4,35551
NOAA20103904900,2010,OH,39049,Franklin,Tornado,35.8,1.13,0.0,9.1,66824
NOAA20103904902,2010,OH,39049,Franklin,Tornado,98.7,2.27,0.0,11.0,101607
NOAA20104014303,2010,OK,40143,Tulsa,Thunderstorm Wind,133.5,0.0,0.0,4.8,153968
NOAA20104105100,2010,OR,41051,Multnomah,Flash Flood,38.6,0.0,0.26,3.0,49598
NOAA20104210104,2010,PA,42101,Philadelphia,Flash Flood,48.9,0.0,0.84,0.8,8756
NOAA20104504502,2010,SC,45045,Greenville,Thunderstorm Wind,81.3,0.0,0.0,7.7,98293
NOAA20104504503,2010,SC,45045,Greenville,Hail,100.3,0.86,0.0,5.9,72365
NOAA20104715702,2010,TN,47157,Shelby,Tornado,86.6,2.03,0.0,7.1,308378
NOAA20104811301,2010,TX,48113,Dallas,Hail,86.4,2.32,0.0,2.9,163343
NOAA20104811305,2010,TX,48113,Dallas,Tornado,113.6,2.98,0.0,3.9,59654
NOAA20104820103,2010,TX,48201,Harris,Thunderstorm Wind,123.1,0.0,0.0,7.6,20291
NOAA20104843901,2010,TX,48439,Tarrant,Thunderstorm Wind,74.8,0.0,0.0,1.6,275025
NOAA20104843906,2010,TX,48439,Tarrant,Tornado,69.5,1.98,0.0,4.5,70967
NOAA20104843907,2010,TX,48439,Tarrant,Tornado,104.6,2.66,0.0,11.9,27565
NOAA20104903502,2010,UT,49035,Salt Lake,Winter Storm,30.7,0.0,0.0,10.0,11894
NOAA20104903503,2010,UT,49035,Salt Lake,Thunderstorm Wind,31.0,0.0,0.0,0.8,5686
NOAA20105105903,2010,VA,51059,Fairfax,Winter Storm,69.5,0.0,0.0,4.0,10211
NOAA20105303301,2010,WA,53033,King,Flash Flood,30.5,0.0,0.11,5.8,56288
NOAA20105507903,2010,WI,55079,Milwaukee,Winter Storm,33.4,0.0,0.0,5.8,13528
NOAA20110109703,2011,AL,1097,Mobile,Thunderstorm Wind,110.4,0.0,0.0,4.0,16405
NOAA20110109707,2011,AL,1097,Mobile,Thunderstorm Wind,133.6,0.0,0.0,5.7,34580
NOAA20110511901,2011,AR,5119,Pulaski,Thunderstorm Wind,126.6,0.0,0.0,6.0,53970
